TOT,pH,NACL,pKa
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.511,3.5,0,4.657372798
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.521,3.5,0,4.657011656
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.531,3.5,0,4.656664232
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.541,3.5,0,4.656330047
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.551,3.5,0,4.656008641
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.561,3.5,0,4.655699577
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.571,3.5,0,4.655402439
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.581,3.5,0,4.655116827
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
0.591,3.5,0,4.654842358
